elevation,latitude,longitude,precipitation,pressure,soil_moisture,temperature,wind_speed,humidity,precip_3day_avg,precip_7day_avg,temp_3day_avg,soil_3day_avg,month,is_monsoon,water_area_change,water_area_pct_change,days_since_last_flood,flood_event
,,,227.52,99031.5,0.8096,29.84,6.22,92.21,145.42,92.37,31.01,0.828,9,1,,,,1
,,,286.25,98550.4,0.8837,32.85,8.29,85.74,226.26,169.88,31.07,0.8583,8,1,,,,1
,,,301.67,98000.0,0.8365,33.55,8.69,96.48,213.57,136.24,35.39,0.8101,9,1,,,,1
,,,139.84,99901.9,0.6505,22.68,5.77,82.45,108.31,72.53,24.37,0.6439,8,1,,,,1
,,,89.96,100480.1,0.6,27.58,4.23,76.97,52.87,40.0,27.07,0.5733,7,1,,,,1
,,,259.35,98264.9,0.8204,20.0,3.31,90.52,178.52,98.26,21.1,0.8251,9,1,,,,1
,,,28.5,100568.4,0.35,19.97,1.97,66.59,15.93,11.23,18.74,0.369,12,0,,,,0
109.1929732,26.24925128,68.0,0.001490731,98858.06129,0.245904137,27.86552155,4.218481409,73.86710286,0.012901908,0.111667443,28.22878884,0.256125391,9,1,-366.5498068,-0.329560227,1.0,0
,,,2.66,101915.4,0.1302,29.1,0.91,26.99,2.01,1.28,28.74,0.1241,4,0,,,,0
109.1929732,26.24925128,68.0,0.000438778,99845.40251,0.086225276,28.46330999,1.861396458,29.65387258,0.000307241,0.001232495,26.77372802,0.087034513,3,0,435.6401164,0.996635612,0.0,1
,,,22.62,101295.7,0.2759,27.72,1.61,53.08,16.7,11.75,27.9,0.2782,7,1,,,,0
,,,1.15,102970.9,0.1015,20.55,0.0,23.36,0.96,0.75,20.43,0.1143,11,0,,,,0
109.1929732,26.24925128,68.0,0.088375801,99493.92304,0.109690068,24.20919964,1.325143284,54.32357289,0.029747303,0.064957436,23.29215561,0.112258471,3,0,-99.59692257,-0.089923457,0.0,1
,,,19.3,101077.7,0.2644,27.87,3.61,53.9,16.53,10.39,29.85,0.266,10,0,,,,0
,,,234.4,98744.9,0.7951,31.61,7.22,84.2,170.42,143.62,33.58,0.824,8,1,,,,1
,,,244.92,99098.4,0.8177,27.21,8.14,86.19,161.32,91.78,27.32,0.8402,4,0,,,,1
,,,8.77,101300.2,0.1693,24.29,1.03,33.87,4.97,3.42,24.6,0.1494,5,0,,,,0
,,,13.87,101097.9,0.2083,29.25,1.83,42.93,8.39,6.52,29.86,0.2121,1,0,,,,0
,,,13.3,101257.7,0.1762,22.42,2.23,45.18,10.79,8.42,22.69,0.1823,4,0,,,,0
109.1929732,26.24925128,68.0,0.005690948,98585.49002,0.278920525,31.28669234,3.606402132,75.16846933,0.282252659,0.180980519,31.51207309,0.229217604,7,1,-93.92868436,-0.331515376,5.0,0
109.1929732,26.24925128,68.0,0.000137016,100687.9927,0.087546211,15.39872369,1.54395548,54.55744924,8.96e-05,3.84e-05,14.70133798,0.087610341,1,0,-168.3848005,-0.163486781,0.0,1
109.1929732,26.24925128,68.0,0.013109046,100828.9379,0.118404496,17.16174777,0.235036443,55.01912726,0.008820801,0.091641364,17.18941379,0.127029082,2,0,-237.9134081,-0.214315433,0.0,1
,,,272.97,98599.5,0.8848,22.64,9.39,90.65,174.46,132.51,22.57,0.8928,6,1,,,,1
,,,26.85,101077.1,0.35,32.6,0.62,63.36,17.62,12.28,33.27,0.3654,1,0,,,,0
,,,18.47,101247.1,0.2461,36.45,1.58,48.56,10.02,7.27,36.83,0.2305,5,0,,,,0
,,,325.77,98549.6,0.95,29.91,6.49,100.0,199.91,131.97,31.28,0.9734,9,1,,,,1
,,,93.63,100500.0,0.6311,28.65,3.0,80.31,78.88,60.54,30.63,0.6542,9,1,,,,1
,,,18.07,101270.3,0.2368,25.4,1.67,50.16,11.81,7.81,23.97,0.2208,12,0,,,,0
109.1929732,26.24925128,68.0,0.0,99559.03927,0.082724172,35.26541707,2.666733652,24.06622954,0.000111284,0.00031255,35.12505538,0.082767997,5,0,87.02891328,0.112804761,0.0,1
,,,16.85,101192.9,0.2079,35.86,2.07,56.72,10.53,9.14,37.15,0.2163,1,0,,,,0
,,,127.99,99929.4,0.6892,21.61,3.0,78.12,107.2,75.38,19.92,0.6902,7,1,,,,1
,,,217.47,98900.9,0.7818,25.97,5.43,84.77,146.46,102.9,27.01,0.7751,7,1,,,,1
,,,232.68,99450.3,0.8337,21.64,4.56,87.86,135.3,83.96,19.92,0.8464,7,1,,,,1
,,,27.66,100500.0,0.333,33.32,2.19,65.01,16.61,12.81,34.88,0.3299,1,0,,,,0
109.1929732,26.24925128,68.0,0.000841595,99704.21114,0.084359044,27.6170542,0.753312266,23.79653591,0.00056982,0.000627801,27.55481641,0.084375772,4,0,199.2226353,2.448730751,5.0,0
,,,28.55,100551.9,0.35,20.56,2.69,68.63,20.0,13.41,22.11,0.3612,8,1,,,,0
,,,20.61,100582.1,0.2474,23.04,0.65,52.49,16.46,14.28,21.18,0.2573,3,0,,,,0
,,,255.88,98616.4,0.8585,32.21,7.12,96.27,216.35,133.97,31.32,0.8858,6,1,,,,1
,,,15.26,101429.9,0.2237,36.12,1.5,44.15,13.11,11.34,34.23,0.2082,11,0,,,,0
,,,17.73,101309.4,0.2315,26.25,2.1,50.32,13.78,8.46,26.27,0.2446,11,0,,,,0
,,,198.25,99196.9,0.7176,33.29,8.49,81.46,143.65,82.52,31.37,0.7276,7,1,,,,1
,,,225.04,99553.9,0.7736,20.0,5.23,88.01,136.14,87.83,21.15,0.7744,8,1,,,,1
,,,26.34,100907.4,0.3466,34.25,4.37,54.95,20.0,15.0,36.07,0.346,5,0,,,,0
109.1929732,26.24925128,68.0,0.040493484,98223.65832,0.086704877,34.89390404,3.134854401,55.66369604,0.043144634,0.064760379,35.92841068,0.091037658,7,1,458.288668,0.996861168,0.0,1
,,,254.02,98673.9,0.8435,26.45,7.26,90.34,152.19,104.11,26.64,0.8557,9,1,,,,1
,,,127.47,100015.5,0.7073,30.9,4.79,83.56,99.33,60.74,31.68,0.6979,6,1,,,,1
109.1929732,26.24925128,68.0,0.000110325,100033.021,0.085943484,22.43054394,0.622419525,40.67440778,0.000165674,0.000836549,21.92189475,0.086169345,2,0,-126.5090131,-0.49695011,7.0,0
,,,267.38,98770.6,0.8028,30.67,9.54,95.17,207.27,135.76,28.71,0.8228,7,1,,,,1
,,,26.75,101218.1,0.2976,19.75,3.38,66.52,14.15,11.35,21.24,0.2825,2,0,,,,0
109.1929732,26.24925128,68.0,0.014232663,99127.99167,0.098765906,32.94301576,4.909958091,48.82920911,0.008350981,0.004111864,33.25274951,0.096960788,5,0,-127.7477973,-0.994204311,8.0,0
,,,22.08,102027.1,0.2398,28.67,1.83,50.82,13.7,10.97,28.7,0.2546,1,0,,,,0
,,,0.23,102515.4,0.08,26.08,0.0,20.0,0.14,0.09,28.03,0.0694,4,0,,,,0
,,,176.5,99013.6,0.718,21.12,6.79,86.11,133.39,73.61,20.17,0.7396,6,1,,,,1
,,,17.64,101328.6,0.2241,21.37,2.33,47.94,14.04,7.34,22.38,0.2251,7,1,,,,0
,,,2.68,102013.5,0.1513,36.15,0.42,25.06,2.33,1.52,37.83,0.1665,12,0,,,,0
,,,159.07,99349.2,0.7266,22.46,6.09,79.47,90.02,57.33,22.5,0.7261,6,1,,,,1
,,,84.02,100484.8,0.6128,21.18,5.96,76.03,67.97,43.59,21.76,0.5835,10,0,,,,1
,,,165.63,99318.5,0.7527,26.99,3.26,81.99,97.27,78.9,26.53,0.7432,7,1,,,,1
,,,171.43,99431.2,0.7165,25.68,5.82,86.18,97.78,64.44,24.65,0.7073,7,1,,,,1
,,,8.64,101298.5,0.1729,29.34,0.23,39.9,4.97,3.75,27.65,0.1625,1,0,,,,0
,,,21.29,100954.8,0.2794,22.1,2.6,57.38,18.36,15.0,23.41,0.2957,12,0,,,,0
,,,216.09,99297.0,0.7937,23.55,8.07,92.84,146.73,84.61,25.12,0.8002,7,1,,,,1
,,,124.68,99905.9,0.6947,23.27,4.76,80.5,82.4,58.33,24.41,0.6899,7,1,,,,1
109.1929732,26.24925128,68.0,0.043264987,100736.8615,0.183944348,14.61533684,2.608556805,68.27094184,0.014421662,0.006180712,14.16073968,0.194352446,1,0,-212.2899209,-0.282631366,2.0,0
,,,11.23,102089.4,0.1977,21.12,0.88,35.87,9.01,5.59,22.88,0.1837,12,0,,,,0
109.1929732,26.24925128,68.0,0.0,100284.5247,0.08703535,21.28055226,0.659173667,40.32380217,8.36e-05,0.000447284,21.84785754,0.087092285,11,0,-183.0575444,-0.220787614,1.0,0
,,,181.58,99951.8,0.7258,20.0,5.23,87.33,107.53,61.02,18.04,0.7144,11,0,,,,1
,,,238.78,99380.2,0.8237,27.78,6.92,87.7,178.61,145.21,29.71,0.8357,7,1,,,,1
109.1929732,26.24925128,68.0,0.054553266,98740.58852,0.36857493,29.69993274,1.136332912,80.01814647,0.133839994,0.616144604,29.20244982,0.373883706,7,1,-95.54561737,-0.086876414,0.0,1
,,,4.99,102037.0,0.124,24.78,1.08,33.6,3.43,2.96,24.45,0.1417,8,1,,,,0
,,,12.07,101965.1,0.2141,37.2,1.43,38.35,7.23,5.47,37.63,0.2114,12,0,,,,0
,,,157.12,99873.4,0.7366,29.25,3.42,78.97,97.58,75.91,28.95,0.7528,4,0,,,,1
,,,194.01,99166.1,0.7639,29.09,5.55,82.69,133.14,110.85,28.52,0.7593,12,0,,,,1
,,,14.99,101133.3,0.2234,26.0,0.68,40.07,10.76,7.74,26.32,0.2147,8,1,,,,0
,,,15.53,101214.9,0.212,31.23,3.29,51.47,10.55,9.04,31.83,0.195,8,1,,,,0
,,,319.23,98472.7,0.9373,20.0,11.03,100.0,222.85,169.46,20.4,0.9464,7,1,,,,1
,,,27.03,101046.8,0.3483,19.59,2.35,67.3,17.15,10.48,19.83,0.3467,4,0,,,,0
,,,155.18,99841.6,0.7422,28.9,7.61,85.57,127.98,104.43,27.76,0.7529,9,1,,,,1
,,,280.28,98330.6,0.7864,30.25,6.71,95.71,189.73,125.32,29.77,0.7715,9,1,,,,1
,,,347.62,98282.3,0.95,23.03,6.45,100.0,233.39,166.13,22.46,0.9649,7,1,,,,1
,,,196.83,98996.5,0.7559,24.66,5.3,88.34,146.72,101.45,25.23,0.7832,8,1,,,,1
,,,12.62,101931.5,0.1993,20.12,1.89,41.24,6.83,3.44,20.88,0.217,10,0,,,,0
109.1929732,26.24925128,68.0,0.001609905,99080.6223,0.10405788,29.55618502,3.106365606,62.9478383,0.002182312,0.001724957,29.51861014,0.104777175,9,1,-205.2911219,-0.141100183,0.0,1
,,,102.21,100390.9,0.6,26.54,3.01,77.28,76.59,53.98,26.97,0.5861,6,1,,,,1
,,,95.69,100302.5,0.6477,20.0,3.05,79.21,66.8,51.35,20.88,0.6483,11,0,,,,1
,,,116.28,100011.1,0.6,34.34,3.32,75.0,86.46,63.89,34.71,0.6058,9,1,,,,1
,,,4.02,102553.4,0.1088,21.03,0.38,25.6,2.49,1.93,21.54,0.0971,2,0,,,,0
,,,7.05,102587.5,0.1212,34.49,0.59,25.3,5.83,4.06,32.5,0.1324,2,0,,,,0
,,,244.36,98794.5,0.8508,26.14,4.9,90.27,189.36,153.63,24.29,0.8379,7,1,,,,1
,,,102.03,100500.0,0.6184,31.37,3.96,75.0,86.39,52.25,30.29,0.6152,8,1,,,,1
,,,109.78,100338.1,0.6,27.17,3.84,75.0,62.41,40.0,26.34,0.6028,9,1,,,,1
,,,149.76,100017.5,0.657,20.41,4.85,86.49,93.99,74.53,19.51,0.659,6,1,,,,1
,,,177.9,99267.5,0.7158,21.82,4.34,83.84,149.83,87.15,22.07,0.701,6,1,,,,1
109.1929732,26.24925128,68.0,0.001629645,100217.3901,0.085642566,25.31366193,1.497917543,39.57451286,0.001087616,0.001015049,25.32646919,0.085490899,3,0,639.292401,0.956117996,0.0,1
,,,9.66,101347.8,0.1803,28.51,1.9,36.35,6.94,5.08,26.7,0.1873,12,0,,,,0
,,,319.16,98548.2,0.9171,22.03,7.65,95.81,212.97,166.98,23.5,0.9006,9,1,,,,1
109.1929732,26.24925128,68.0,0.0,100525.0999,0.085461059,21.72315614,2.929769055,53.65724045,0.0,0.00077323,21.3754419,0.085490056,11,0,-160.7390836,-0.401660495,6.0,0
,,,108.04,100220.4,0.6487,22.03,4.03,75.36,77.8,60.14,20.1,0.659,8,1,,,,1
,,,101.09,100389.0,0.6157,26.4,3.38,77.43,85.55,47.79,27.51,0.5976,5,0,,,,1
109.1929732,26.24925128,68.0,0.000154232,100428.7674,0.086308147,21.14893065,2.031816472,60.2619921,5.14e-05,0.000194785,21.67154796,0.086262584,12,0,-157.9512713,-0.228477876,2.0,0
109.1929732,26.24925128,68.0,0.00421319,98520.34279,0.079473168,35.63842117,4.691849326,42.49155856,0.006730288,0.002988657,36.49909044,0.079715271,6,1,486.4088442,0.996690439,0.0,1
,,,15.63,101782.0,0.2231,31.17,0.86,39.41,13.98,8.37,31.19,0.2126,8,1,,,,0
,,,263.01,98508.5,0.8656,24.03,8.74,89.82,146.54,112.77,25.89,0.8932,7,1,,,,1
,,,318.78,98328.7,0.8831,20.0,9.98,97.93,210.12,151.66,20.6,0.888,7,1,,,,1
109.1929732,26.24925128,68.0,0.01931705,99259.72862,0.08412113,31.4938635,2.35772175,14.97482197,0.006444977,0.002866335,30.01723133,0.084221557,5,0,-221.9164875,-0.174065545,0.0,1
,,,334.34,98019.5,0.94,29.09,11.59,100.0,208.42,162.08,28.15,0.9474,8,1,,,,1
,,,10.59,101490.2,0.1639,30.06,1.92,35.09,9.43,4.82,29.06,0.1589,8,1,,,,0
,,,120.36,100234.8,0.7,22.5,4.41,78.41,85.87,63.36,23.22,0.6775,8,1,,,,1
,,,243.44,99303.1,0.8709,22.46,8.77,87.11,162.52,126.83,20.51,0.8812,7,1,,,,1
,,,240.93,99103.6,0.7384,29.01,7.01,85.1,189.28,112.38,30.32,0.7432,7,1,,,,1
,,,14.76,102336.0,0.2174,33.5,2.15,44.23,11.33,8.11,32.44,0.2361,10,0,,,,0
,,,1.65,102227.2,0.095,36.67,0.61,20.6,0.98,0.54,35.94,0.1093,1,0,,,,0
,,,23.19,101291.1,0.3165,29.42,1.52,59.47,12.74,8.55,30.06,0.3206,3,0,,,,0
,,,311.03,98225.0,0.9,28.35,7.62,96.31,198.37,154.06,28.21,0.8847,6,1,,,,1
,,,29.2,101192.5,0.348,21.81,1.99,64.47,19.25,15.0,22.99,0.3549,11,0,,,,0
,,,15.36,101893.1,0.2057,30.77,1.73,48.31,11.34,6.42,31.11,0.1875,5,0,,,,0
109.1929732,26.24925128,68.0,0.007750781,98850.24532,0.079919138,33.72344022,5.397387235,51.68066197,0.00291974,0.001270597,33.84781702,0.079875479,6,1,406.6022243,0.998132683,0.0,1
,,,296.22,98184.9,0.8192,22.62,8.44,96.32,239.22,155.14,22.88,0.8232,9,1,,,,1
,,,136.92,100080.2,0.7047,24.45,3.64,79.8,105.94,63.37,24.13,0.7347,2,0,,,,1
,,,167.09,99326.2,0.7053,27.31,3.84,85.74,124.19,80.54,27.88,0.6771,6,1,,,,1
,,,336.12,98418.9,0.9012,27.17,6.25,100.0,250.0,159.62,26.59,0.8783,6,1,,,,1
,,,6.89,102073.0,0.1529,22.95,0.51,34.87,6.1,5.29,21.44,0.1652,7,1,,,,0
,,,268.67,98809.1,0.8224,26.1,6.35,89.45,153.11,110.12,24.55,0.8052,8,1,,,,1
109.1929732,26.24925128,68.0,2.63e-05,100079.6935,0.084409226,27.43034082,2.312699435,19.36834333,1.25e-05,0.000731505,27.23124154,0.084426814,3,0,-176.0710266,-0.406161947,3.0,0
,,,13.6,102064.3,0.2298,33.47,2.72,43.09,8.45,6.19,33.08,0.2419,11,0,,,,0
,,,342.97,98000.0,0.9314,30.32,6.98,100.0,245.42,152.98,29.35,0.9544,6,1,,,,1
,,,14.6,101696.1,0.2236,28.9,3.02,46.95,12.55,9.83,27.26,0.2336,7,1,,,,0
,,,23.81,100968.7,0.2937,31.54,0.33,64.47,20.0,14.87,32.96,0.304,6,1,,,,0
,,,13.32,101311.7,0.1551,32.58,2.41,43.81,7.38,4.99,31.67,0.1575,10,0,,,,0
,,,303.19,98932.2,0.8925,25.54,4.8,100.0,245.13,170.72,25.71,0.8918,7,1,,,,1
109.1929732,26.24925128,68.0,0.0,99404.20504,0.089168989,29.29871675,0.780003856,35.18067621,0.000344422,0.015676894,28.81263866,0.091751448,4,0,-178.1333063,-0.173902258,0.0,1
,,,192.17,99945.9,0.7132,29.61,6.38,84.25,143.14,118.7,29.72,0.7242,7,1,,,,1
,,,309.13,98608.6,0.9078,20.0,5.08,97.7,225.54,140.3,18.86,0.8847,8,1,,,,1
,,,0.54,102604.5,0.08,32.52,0.1,20.0,0.4,0.35,32.03,0.0744,6,1,,,,0
,,,27.18,100905.3,0.339,18.35,2.39,59.62,20.0,14.04,20.05,0.3408,4,0,,,,0
109.1929732,26.24925128,68.0,0.00075485,100001.8985,0.084850884,28.09358606,0.641959103,28.99496855,0.000522605,0.001642386,28.20792434,0.084896888,3,0,188.7256864,2.260681346,5.0,0
,,,95.23,100500.0,0.6327,26.64,3.0,75.0,67.85,46.38,27.75,0.6533,7,1,,,,1
,,,13.99,101494.3,0.2003,33.95,0.55,44.83,11.74,7.75,35.39,0.1872,5,0,,,,0
,,,235.2,98553.9,0.8028,29.99,6.78,86.44,179.89,138.43,28.96,0.8128,6,1,,,,1
109.1929732,26.24925128,68.0,0.000176277,100546.2274,0.08760662,24.15609001,1.187292058,60.41862778,0.000638853,0.015222686,24.35023159,0.087738779,11,0,-183.4026757,-0.220219457,1.0,0
,,,156.25,99558.7,0.6991,24.35,6.39,84.85,131.95,93.36,23.77,0.6844,9,1,,,,1
109.1929732,26.24925128,68.0,6.04e-05,100512.2006,0.089762551,17.13332901,0.548015686,52.02415377,0.000105609,0.001084938,16.1506461,0.090236181,2,0,-298.9418559,-0.287751528,1.0,0
109.1929732,26.24925128,68.0,0.0,100042.4244,0.085683136,27.8408078,1.549201083,56.21589515,0.0,0.000219213,27.86881234,0.085692192,11,0,294.3693824,0.674659749,4.0,0
,,,13.59,102448.3,0.2051,18.16,1.44,41.43,9.01,5.15,18.29,0.1982,1,0,,,,0
109.1929732,26.24925128,68.0,0.0,100559.9237,0.09323958,18.51344987,0.678643228,45.05811124,0.002922751,0.001622143,18.16497065,0.094438097,2,0,-231.8831935,-0.403640115,2.0,0
,,,27.81,100871.2,0.3185,35.18,1.92,64.6,20.0,15.0,34.06,0.3161,4,0,,,,0
109.1929732,26.24925128,68.0,0.850102285,98561.55076,0.41414522,27.90415959,4.458608908,86.20880668,0.928726583,0.412119357,28.76759903,0.361328698,7,1,-227.2777499,-0.420493589,2.0,0
,,,21.26,101261.7,0.2745,30.21,2.12,60.21,17.06,15.0,32.19,0.273,9,1,,,,0
109.1929732,26.24925128,68.0,0.001211716,100114.1824,0.08511993,28.10567829,2.95574524,28.50915038,0.000403905,0.000188911,27.53416331,0.085188709,4,0,-179.2759346,-0.648606519,4.0,0
,,,107.33,100261.7,0.6384,22.69,3.0,77.6,75.15,44.68,21.06,0.6245,9,1,,,,1
,,,166.31,99233.5,0.7264,22.11,6.21,86.03,94.18,59.13,20.45,0.7146,8,1,,,,1
,,,91.78,100333.5,0.6,32.74,3.47,75.0,52.79,40.0,31.17,0.5704,8,1,,,,1
,,,322.05,98000.0,0.932,29.95,8.48,100.0,207.53,149.84,28.67,0.9405,8,1,,,,1
,,,318.8,98678.7,0.95,28.1,8.05,95.95,186.51,156.2,29.57,0.9542,7,1,,,,1
,,,241.33,99391.9,0.8405,30.43,8.12,85.8,185.64,135.81,29.86,0.8192,7,1,,,,1
,,,123.66,99718.6,0.6846,21.39,3.61,76.82,68.23,57.17,20.51,0.7023,9,1,,,,1
,,,28.99,101095.3,0.3432,22.37,2.85,66.03,20.0,12.18,22.03,0.3601,4,0,,,,0
,,,104.47,99845.3,0.6474,31.03,3.35,76.1,86.54,50.49,32.45,0.6399,7,1,,,,1
,,,25.14,100975.7,0.3035,26.46,2.25,64.9,20.0,15.0,27.29,0.3001,12,0,,,,0
,,,19.3,100935.7,0.2437,18.29,2.2,50.48,10.71,8.77,16.53,0.2473,11,0,,,,0
,,,5.17,102507.3,0.124,26.91,0.69,31.74,4.05,3.46,26.75,0.1253,9,1,,,,0
,,,106.06,100150.9,0.6828,30.73,3.0,78.02,84.52,61.35,30.09,0.6656,4,0,,,,1
109.1929732,26.24925128,68.0,0.007352202,98946.39791,0.143188711,30.70906779,2.28706356,61.45891823,0.021756434,0.075813578,31.07196253,0.15585507,9,1,-347.2209225,-0.481871467,2.0,0
,,,2.25,102353.3,0.1123,25.38,0.0,25.93,1.42,0.8,23.41,0.1047,11,0,,,,0
,,,4.88,102640.5,0.1265,27.35,0.0,24.46,4.17,2.1,28.31,0.1303,9,1,,,,0
,,,347.43,98074.6,0.9499,21.58,9.9,96.2,244.75,180.0,19.79,0.959,9,1,,,,1
,,,9.65,102188.2,0.1744,23.59,0.68,37.59,6.41,4.06,25.05,0.192,1,0,,,,0
,,,248.39,99248.9,0.787,26.81,8.31,92.34,181.86,100.06,27.92,0.8121,6,1,,,,1
,,,15.64,101827.3,0.2245,22.19,0.62,49.55,11.67,8.32,23.6,0.2332,7,1,,,,0
,,,14.91,101069.5,0.1945,29.25,1.13,48.9,7.9,5.81,29.01,0.1747,1,0,,,,0
,,,102.1,100500.0,0.6152,20.64,3.29,76.12,84.1,47.46,20.44,0.6176,2,0,,,,1
,,,209.97,98749.8,0.7594,28.25,6.75,91.63,148.36,122.0,27.6,0.7617,12,0,,,,1
,,,6.11,101428.0,0.1402,36.67,1.57,26.46,3.48,2.12,38.25,0.16,2,0,,,,0
,,,12.63,102083.2,0.2055,25.62,3.05,40.48,8.16,7.2,26.21,0.2029,11,0,,,,0
,,,125.53,100392.3,0.6987,29.83,3.0,80.32,97.34,57.21,29.65,0.7036,6,1,,,,1
,,,21.49,101317.1,0.2709,21.09,1.05,54.95,17.86,10.94,21.25,0.2697,8,1,,,,0
,,,326.7,98000.0,0.95,25.84,5.28,99.13,201.51,125.48,25.38,0.9711,6,1,,,,1
109.1929732,26.24925128,68.0,7.82e-06,100078.4467,0.087694978,20.28776901,1.219339175,46.40736853,6.43e-05,4.61e-05,20.45018513,0.087919612,2,0,-133.8329213,-0.331568333,6.0,0
,,,138.06,99878.1,0.721,34.35,4.14,79.43,96.87,65.18,36.02,0.7293,9,1,,,,1
109.1929732,26.24925128,68.0,0.0,100408.4906,0.085788063,19.6484257,2.017836586,51.18993065,8.32e-06,4.33e-06,19.78881268,0.085908105,12,0,-69.6005198,-0.497861053,11.0,0
109.1929732,26.24925128,68.0,1.241188541,98656.24292,0.337454144,29.8730667,1.746214125,81.56434271,0.47097655,0.41997429,31.01904796,0.267625232,7,1,-120.1447754,-0.332955437,5.0,0
109.1929732,26.24925128,68.0,0.000346988,99496.35176,0.086494169,23.77568083,3.523836188,39.97661967,0.001712511,0.000782789,23.86190399,0.086818216,2,0,-209.5601786,-0.393934257,3.0,0
109.1929732,26.24925128,68.0,0.0,100195.5339,0.085876005,24.57994359,0.72275904,55.69208942,0.001234599,0.000656203,24.26666827,0.085904677,11,0,-157.0218929,-0.395547095,7.0,0
,,,3.34,103000.0,0.088,21.11,0.36,27.86,2.43,1.46,21.45,0.0712,6,1,,,,0
,,,14.17,101027.8,0.2123,28.66,1.67,41.97,12.56,8.42,27.79,0.2241,8,1,,,,0
,,,293.64,98685.7,0.8963,27.23,8.82,93.6,229.74,180.0,28.42,0.8855,7,1,,,,1
109.1929732,26.24925128,68.0,6.41e-05,99853.50396,0.084820834,30.5694032,3.048760619,50.44505437,4.27e-05,3.43e-05,30.38804505,0.084812993,10,0,113.1480556,0.177838527,2.0,0
109.1929732,26.24925128,68.0,0.000240289,100013.5965,0.086895866,26.964054,1.395917891,57.95351417,0.000127376,8.26e-05,27.03912153,0.086842184,11,0,-194.6328289,-0.636929921,4.0,0
,,,84.14,100500.0,0.6071,20.51,3.0,75.0,69.0,56.18,20.77,0.5836,8,1,,,,1
,,,337.14,98000.0,0.881,20.02,10.17,92.66,202.42,138.36,18.34,0.8841,8,1,,,,1
,,,18.56,101186.3,0.2328,30.78,2.53,50.26,11.58,6.19,31.13,0.2514,4,0,,,,0
,,,282.64,98411.9,0.8173,24.4,10.62,91.3,224.98,162.48,22.7,0.7875,12,0,,,,1
109.1929732,26.24925128,68.0,0.00014082,99253.01181,0.080841108,33.84643418,1.845099038,39.51021548,0.000558305,0.001554752,33.35883291,0.080815482,6,1,328.8783759,2.345523793,4.0,0
,,,250.97,98874.3,0.8207,23.01,8.34,85.11,165.96,131.18,22.66,0.8165,9,1,,,,1
,,,25.89,100745.1,0.284,26.92,0.27,69.59,15.92,11.12,28.29,0.2823,1,0,,,,0
109.1929732,26.24925128,68.0,0.104552721,98571.3545,0.086911475,34.15931313,4.634467551,51.39408339,0.03675828,0.016007069,34.12032575,0.087645605,6,1,-232.2486867,-0.18701213,0.0,1
,,,11.68,101652.6,0.207,32.57,1.34,39.1,9.08,4.81,32.86,0.2139,12,0,,,,0
,,,1.61,102326.5,0.103,20.87,1.33,20.4,1.04,0.84,22.18,0.123,10,0,,,,0
,,,23.93,100500.0,0.3025,35.01,2.96,60.21,16.45,10.92,33.58,0.2943,12,0,,,,0
109.1929732,26.24925128,68.0,0.0,100159.2786,0.085641554,28.32662495,0.867588896,49.45453243,0.0,9.47e-05,28.50656694,0.085672783,11,0,-71.56865319,-0.954564379,11.0,0
,,,192.9,99917.2,0.7274,33.37,6.31,88.59,157.89,129.46,33.21,0.7017,8,1,,,,1
,,,1.58,102913.6,0.1167,30.76,0.0,27.94,1.11,0.7,30.82,0.1016,2,0,,,,0
,,,12.47,101485.5,0.2088,29.29,1.54,40.3,7.89,5.62,27.41,0.1902,2,0,,,,0
,,,26.37,100500.0,0.3217,28.53,4.33,64.56,20.0,15.0,26.67,0.3076,11,0,,,,0
,,,157.2,99867.0,0.6821,21.9,3.33,85.62,125.22,74.67,22.16,0.7022,5,0,,,,1
,,,10.5,101321.4,0.1559,30.6,0.96,35.51,5.78,3.34,32.07,0.1502,5,0,,,,0
,,,147.45,99778.6,0.6815,31.3,3.0,80.74,86.26,64.3,32.45,0.6731,8,1,,,,1
109.1929732,26.24925128,68.0,0.000987837,98447.15171,0.095356008,31.41879176,4.249458582,60.15496767,0.00072998,0.000478408,31.22008154,0.096101552,8,1,50.88819137,0.059497555,0.0,1
,,,179.26,99382.2,0.7694,27.14,3.0,86.35,145.95,93.73,26.82,0.7617,7,1,,,,1
,,,9.82,101270.4,0.1419,24.98,1.17,35.89,5.02,2.9,26.36,0.1369,3,0,,,,0
,,,265.0,98612.8,0.792,30.38,9.48,90.33,216.16,130.28,31.66,0.8004,9,1,,,,1
109.1929732,26.24925128,68.0,0.000447868,100607.6221,0.087374347,16.9765707,0.249085019,59.11077811,0.000449276,0.000230934,16.53457019,0.08743134,1,0,-171.4898028,-0.220337595,1.0,0
,,,87.51,100179.7,0.6127,32.51,3.0,77.74,65.85,40.38,32.25,0.6112,7,1,,,,1
,,,267.23,98716.7,0.8662,21.25,6.3,94.28,197.98,112.7,21.03,0.8716,1,0,,,,1
,,,236.39,98552.9,0.7337,33.36,7.94,92.09,132.13,78.36,34.28,0.7618,9,1,,,,1
109.1929732,26.24925128,68.0,0.00053087,98964.39192,0.085534188,30.53836545,3.372272995,57.45020493,0.000615578,0.00226226,30.23174806,0.085573803,9,1,-280.3981156,-0.177079149,0.0,1
,,,13.12,101455.5,0.1878,26.89,2.03,38.9,10.74,7.08,25.43,0.1825,9,1,,,,0
