precipitation,pressure,soil_moisture,temperature,wind_speed,humidity,precip_3day_avg,precip_7day_avg,temp_3day_avg,soil_3day_avg,month,is_monsoon,flood_event
15.12,101117.7,0.1795,27.87,0.46,47.4,9.6,5.19,27.81,0.1808,3,0,0
3.6,102301.2,0.0958,23.33,0.07,26.25,2.21,1.5,22.94,0.0956,8,1,0
176.43,99851.0,0.7268,27.74,4.19,85.83,149.66,100.92,28.7,0.7339,2,0,1
12.09,101923.8,0.1707,23.91,0.14,35.03,8.63,7.71,22.07,0.1721,12,0,0
274.93,98460.6,0.8574,25.86,8.04,95.33,157.58,103.59,24.92,0.8742,8,1,1
13.19,101580.2,0.1694,33.57,0.11,42.18,7.5,5.09,32.85,0.1719,5,0,0
102.12,100056.7,0.6508,25.02,3.0,75.12,65.68,47.46,25.18,0.6331,6,1,1
193.71,99471.8,0.7832,22.74,4.78,86.35,116.99,88.99,21.99,0.7719,1,0,1
0.59,102875.5,0.0853,35.91,0.74,20.0,0.51,0.3,34.43,0.0748,5,0,0
164.57,99553.8,0.7006,24.87,4.92,80.9,91.42,53.62,26.46,0.7057,12,0,1
271.88,98954.4,0.8528,33.69,7.63,93.45,167.97,131.29,34.07,0.8431,6,1,1
91.81,100500.0,0.6135,20.76,3.55,75.0,51.54,40.0,22.51,0.595,9,1,1
104.46,100173.4,0.6117,25.88,4.35,79.11,86.63,72.79,27.33,0.6116,8,1,1
102.66,100231.3,0.6461,22.12,4.17,81.22,78.69,45.51,23.01,0.6327,8,1,1
17.91,101067.7,0.275,19.92,1.97,49.23,15.54,8.87,19.26,0.2623,6,1,0
125.58,99739.7,0.6952,31.31,3.88,78.33,82.38,51.94,33.27,0.6891,7,1,1
282.06,98377.6,0.8642,28.1,3.88,96.65,182.6,112.49,29.45,0.8669,6,1,1
5.03,101877.9,0.1328,18.45,0.59,22.97,2.81,1.83,20.34,0.1495,2,0,0
319.16,98548.2,0.9171,22.03,7.65,95.81,212.97,166.98,23.5,0.9006,9,1,1
113.38,99693.6,0.6685,31.18,4.92,77.64,91.33,54.67,30.97,0.6554,8,1,1
10.3,102025.3,0.1953,19.15,1.53,37.29,6.93,5.44,20.63,0.2044,11,0,0
146.37,99311.3,0.653,33.34,4.57,81.71,109.52,68.97,31.86,0.6239,6,1,1
29.21,100662.6,0.3289,23.68,3.05,70.0,16.25,12.52,22.29,0.3222,9,1,0
21.82,101350.8,0.266,33.32,2.93,60.15,17.28,10.87,32.05,0.2506,4,0,0
289.41,98751.1,0.8395,20.0,9.78,90.64,172.65,143.37,18.66,0.8632,10,0,1
21.45,101333.5,0.2474,19.03,0.45,58.17,16.6,9.81,17.42,0.2333,3,0,0
22.92,100821.7,0.2974,28.5,3.31,63.99,20.0,15.0,29.74,0.2944,3,0,0
192.4,99419.5,0.7159,20.0,5.6,84.87,145.98,84.65,21.47,0.725,6,1,1
175.76,99707.0,0.696,30.86,5.62,88.07,146.33,103.82,30.24,0.6906,12,0,1
11.84,101347.7,0.1817,32.67,0.54,42.57,10.42,8.37,33.81,0.1947,6,1,0
325.64,98474.3,0.8727,31.34,5.51,93.3,230.62,157.18,31.09,0.892,6,1,1
29.2,100793.7,0.35,25.21,1.77,61.46,20.0,10.75,26.94,0.3473,2,0,0
85.21,100186.1,0.635,33.99,4.08,75.0,54.12,40.0,34.85,0.6512,8,1,1
139.55,99404.2,0.6933,25.94,5.55,78.27,96.46,66.55,26.52,0.6653,7,1,1
103.98,100500.0,0.6195,32.65,3.05,81.36,76.21,57.96,32.09,0.597,11,0,1
293.62,98528.9,0.888,27.39,10.07,93.96,166.61,107.48,27.73,0.8666,8,1,1
16.94,101216.2,0.2236,20.95,3.09,40.83,12.44,9.65,20.68,0.2163,7,1,0
297.5,98337.7,0.8959,30.14,6.21,95.98,246.76,152.39,28.61,0.9081,4,0,1
13.02,101696.2,0.1799,28.34,0.37,42.36,8.69,6.38,26.82,0.1769,2,0,0
12.52,101623.1,0.1932,23.44,1.64,45.85,8.47,7.15,23.48,0.1876,6,1,0
118.74,100240.7,0.6,22.22,4.07,81.86,89.93,68.85,20.97,0.6276,8,1,1
25.44,100558.0,0.3006,30.94,0.94,61.76,20.0,15.0,29.01,0.2934,10,0,0
227.49,99095.6,0.8099,26.13,6.91,89.72,157.83,104.55,27.64,0.8341,7,1,1
7.24,101992.6,0.1449,22.17,1.78,35.27,4.78,3.19,22.3,0.1354,9,1,0
14.17,101415.2,0.2032,32.28,1.32,48.22,10.28,7.09,31.1,0.2091,12,0,0
14.66,101745.3,0.2099,27.94,1.34,43.34,7.73,4.67,27.97,0.2043,8,1,0
19.72,101105.5,0.2677,30.89,2.22,50.73,15.69,8.73,32.42,0.2593,2,0,0
171.84,99424.8,0.6826,29.37,3.98,82.04,125.77,104.9,29.12,0.7082,8,1,1
154.23,100015.6,0.6999,29.69,6.36,77.38,102.96,64.89,31.27,0.6769,8,1,1
14.34,101177.7,0.2311,37.62,1.88,41.92,10.31,7.95,36.34,0.2501,1,0,0
20.78,100906.6,0.3041,20.19,2.19,52.57,11.76,8.85,20.02,0.3163,10,0,0
6.13,102388.9,0.1218,35.4,1.43,29.22,4.81,3.01,36.97,0.1413,4,0,0
221.9,99019.1,0.7468,20.85,6.29,88.09,175.37,137.26,22.03,0.7661,6,1,1
19.41,100663.8,0.2448,26.6,2.94,51.06,13.52,9.06,24.65,0.237,3,0,0
0.0,102620.4,0.1064,34.01,0.07,20.83,0.0,0.0,34.47,0.1028,4,0,0
3.14,101873.3,0.1252,22.11,0.88,28.76,2.81,1.93,23.79,0.1196,2,0,0
27.02,100626.0,0.35,34.33,4.07,66.22,17.13,8.98,35.0,0.3456,12,0,0
26.17,101176.3,0.3078,20.09,2.57,58.25,14.71,10.05,21.88,0.2918,7,1,0
9.28,102059.1,0.1629,22.59,2.22,32.94,8.09,7.1,24.31,0.1529,12,0,0
296.22,98184.9,0.8192,22.62,8.44,96.32,239.22,155.14,22.88,0.8232,9,1,1
27.81,100500.0,0.3337,22.0,2.66,66.27,18.63,15.0,23.79,0.3272,7,1,0
26.98,100678.1,0.2862,22.44,3.47,63.32,20.0,15.0,21.67,0.2766,5,0,0
28.23,100500.0,0.3017,29.23,3.91,70.0,20.0,15.0,30.49,0.3212,1,0,0
139.66,100088.9,0.6813,24.99,3.0,83.06,77.39,49.69,26.62,0.6874,9,1,1
298.87,98592.6,0.9393,32.38,7.37,93.86,201.53,153.69,32.42,0.9437,9,1,1
27.01,100783.6,0.3407,37.86,1.11,59.08,15.35,12.95,38.65,0.3331,4,0,0
19.69,100846.8,0.2321,34.43,2.85,49.83,13.44,10.45,35.98,0.2172,1,0,0
214.3,98931.1,0.7626,24.23,5.93,92.71,176.8,135.68,26.19,0.7499,6,1,1
27.17,100501.0,0.321,20.27,2.56,61.88,20.0,11.31,22.05,0.3364,5,0,0
17.06,101979.9,0.2074,19.57,0.99,52.24,12.68,10.99,21.17,0.2038,10,0,0
233.13,99708.6,0.7555,22.66,5.41,88.77,146.44,102.81,23.17,0.7425,6,1,1
16.5,101496.0,0.2295,19.52,1.56,51.51,10.27,8.86,21.13,0.2282,4,0,0
145.35,100158.3,0.7125,29.58,3.94,88.32,109.98,90.91,31.09,0.7179,8,1,1
101.81,100167.0,0.6057,26.76,3.0,76.69,80.83,61.32,25.66,0.6028,6,1,1
9.65,102188.2,0.1744,23.59,0.68,37.59,6.41,4.06,25.05,0.192,1,0,0
305.96,98988.7,0.9399,20.0,6.83,94.3,250.0,180.0,20.97,0.9293,5,0,1
19.7,100799.3,0.2752,28.1,1.81,51.01,12.56,10.03,28.76,0.2782,2,0,0
19.97,101242.3,0.2315,18.33,0.0,54.19,12.87,10.91,20.21,0.2471,7,1,0
14.01,102146.1,0.1757,28.61,2.99,43.71,12.41,8.97,28.85,0.1935,9,1,0
11.29,101103.2,0.1719,28.5,1.67,41.69,7.49,6.06,27.39,0.1639,4,0,0
1.89,102557.2,0.0815,21.71,0.35,21.84,1.21,0.78,19.87,0.0803,2,0,0
198.25,99196.9,0.7176,33.29,8.49,81.46,143.65,82.52,31.37,0.7276,7,1,1
22.4,101346.0,0.2756,27.08,1.55,59.92,19.71,15.0,27.32,0.2749,10,0,0
21.01,101210.9,0.2754,25.4,1.13,56.32,14.89,13.03,23.61,0.2761,2,0,0
235.3,99296.2,0.8015,25.48,7.27,87.83,150.13,104.18,26.69,0.8048,9,1,1
324.58,98000.0,0.9148,22.63,6.36,100.0,220.9,180.0,24.2,0.9078,9,1,1
0.63,102835.7,0.0843,19.32,0.0,20.0,0.55,0.49,19.44,0.0765,1,0,0
2.18,102880.0,0.08,29.69,0.45,29.21,1.29,1.01,27.97,0.095,8,1,0
22.52,101569.5,0.2692,33.11,2.12,60.74,16.08,9.96,33.28,0.2534,9,1,0
2.01,102760.9,0.1211,35.95,0.0,20.3,1.1,0.78,34.75,0.1114,1,0,0
159.07,99349.2,0.7266,22.46,6.09,79.47,90.02,57.33,22.5,0.7261,6,1,1
22.92,100805.8,0.2692,20.04,4.09,56.71,12.21,9.75,19.38,0.262,1,0,0
141.38,99967.4,0.7154,34.92,5.31,80.45,78.55,56.9,34.6,0.7216,3,0,1
15.36,101893.1,0.2057,30.77,1.73,48.31,11.34,6.42,31.11,0.1875,5,0,0
191.76,99076.2,0.7163,21.81,4.88,83.22,154.16,86.6,20.88,0.7074,9,1,1
24.88,100581.4,0.3246,36.24,3.97,53.75,14.88,9.85,36.09,0.3427,6,1,0
20.27,100855.0,0.2525,22.04,1.63,49.57,14.47,12.66,23.35,0.2659,1,0,0
263.3,98952.4,0.8636,27.35,6.25,94.9,155.34,105.63,28.46,0.8603,6,1,1
16.55,100948.3,0.2348,31.74,1.3,47.82,14.1,11.58,32.19,0.236,10,0,0
26.69,100888.2,0.3036,24.98,3.39,64.74,20.0,11.53,26.31,0.302,4,0,0
243.83,99073.8,0.7885,22.38,4.78,89.98,143.2,89.2,22.62,0.7859,9,1,1
15.41,101454.1,0.2228,27.49,0.18,46.76,13.05,10.07,28.44,0.209,2,0,0
2.68,102077.1,0.1013,19.9,1.25,28.44,1.55,1.0,21.1,0.0895,3,0,0
28.42,100500.0,0.3455,25.73,5.0,62.68,20.0,13.61,26.99,0.3331,3,0,0
140.32,99876.9,0.7153,20.67,4.53,77.92,90.24,70.29,19.28,0.697,7,1,1
175.37,99346.8,0.7691,34.5,4.88,89.01,147.54,84.63,34.57,0.7783,5,0,1
209.97,99235.0,0.7434,22.52,4.94,87.15,148.89,113.49,23.63,0.7484,9,1,1
15.62,101806.0,0.2181,25.54,2.52,41.73,13.23,8.58,24.49,0.2136,11,0,0
124.95,100397.9,0.6754,25.65,4.04,78.87,76.18,48.09,23.98,0.6668,6,1,1
254.99,99221.6,0.8188,30.63,9.13,93.36,158.31,125.72,32.26,0.8127,7,1,1
23.26,101458.1,0.2738,27.32,2.31,61.76,18.8,9.76,29.12,0.2714,4,0,0
21.65,101187.8,0.2793,18.18,2.31,56.96,14.39,7.21,19.61,0.2927,12,0,0
165.03,99540.9,0.7079,26.54,4.34,88.84,91.89,63.67,26.18,0.7307,7,1,1
14.36,101914.7,0.2148,32.43,0.86,43.37,7.53,3.96,33.07,0.1948,2,0,0
329.32,98196.1,0.95,29.07,10.35,93.52,250.0,177.12,29.33,0.9365,8,1,1
184.75,99680.2,0.7887,22.98,3.14,88.71,129.05,74.71,24.96,0.7708,7,1,1
20.06,100500.0,0.2574,18.16,3.62,45.07,10.76,8.93,17.85,0.2571,1,0,0
11.24,102107.1,0.2056,32.51,1.19,39.02,7.55,4.15,30.94,0.1963,12,0,0
9.04,101751.7,0.1568,31.89,0.22,36.8,5.17,3.88,32.07,0.1404,11,0,0
276.56,98616.9,0.8778,29.4,6.55,89.3,170.3,141.06,31.2,0.8696,6,1,1
0.43,102958.6,0.08,32.21,0.0,20.0,0.27,0.19,32.55,0.0909,4,0,0
346.69,98354.9,0.9191,29.17,9.23,99.44,193.04,149.87,28.14,0.9037,7,1,1
8.03,101963.4,0.1411,30.58,1.26,37.21,6.93,3.87,30.27,0.1455,5,0,0
29.06,100500.0,0.3257,20.6,1.77,70.0,16.8,9.69,20.04,0.3307,10,0,0
3.42,102164.8,0.1342,22.91,0.0,30.1,2.75,2.26,24.23,0.1383,12,0,0
168.23,99483.3,0.6653,23.06,4.85,82.77,128.91,101.56,21.32,0.6536,3,0,1
153.82,100167.4,0.7156,24.54,5.11,81.21,128.74,78.82,26.21,0.7185,7,1,1
324.15,98211.6,0.9348,22.2,7.52,96.43,185.97,102.69,23.11,0.9221,8,1,1
144.57,99552.2,0.6819,20.85,4.89,84.12,121.27,83.95,22.17,0.6559,8,1,1
13.25,101075.1,0.2096,31.01,0.33,36.04,9.37,4.99,32.24,0.2283,4,0,0
98.06,99939.4,0.6375,20.56,4.74,80.89,58.69,40.0,22.39,0.6571,7,1,1
187.58,99330.6,0.7782,27.32,5.45,81.3,151.14,106.55,27.56,0.8038,6,1,1
339.33,98136.7,0.941,30.51,9.73,96.53,191.57,119.95,28.66,0.9406,6,1,1
286.85,98689.2,0.8412,28.91,7.21,94.59,235.95,179.04,30.33,0.8244,8,1,1
28.88,100500.0,0.35,32.38,3.36,70.0,20.0,11.43,31.05,0.3476,6,1,0
9.26,102354.5,0.1331,32.32,0.9,35.18,6.4,3.75,33.67,0.1364,10,0,0
334.39,98084.0,0.9298,28.4,6.45,95.15,250.0,170.16,27.39,0.9339,9,1,1
13.84,101272.6,0.2159,25.98,1.78,48.65,6.92,3.71,26.05,0.2276,10,0,0
11.83,102147.7,0.199,34.47,1.66,32.64,10.49,7.66,33.67,0.2016,1,0,0
343.36,98111.7,0.95,26.78,5.92,100.0,250.0,175.41,25.22,0.9327,12,0,1
120.68,99990.1,0.6448,28.39,5.25,76.98,73.94,49.88,28.73,0.6226,10,0,1
130.27,100169.4,0.6774,20.51,3.71,77.55,88.09,62.78,19.54,0.7072,9,1,1
10.6,101228.3,0.1746,26.05,1.07,34.45,7.88,6.8,25.62,0.1658,6,1,0
279.66,99013.2,0.8745,28.05,7.74,92.11,156.28,104.35,26.34,0.8644,8,1,1
7.59,101988.9,0.1434,18.94,0.39,24.0,5.63,3.06,20.73,0.1492,6,1,0
1.9,102957.8,0.1006,23.14,0.21,23.61,1.41,1.23,25.03,0.1126,6,1,0
182.08,99239.3,0.7114,29.01,4.58,84.54,125.42,84.88,29.73,0.7226,7,1,1
12.01,101244.5,0.1855,29.19,1.89,42.03,10.09,7.49,27.22,0.1925,6,1,0
20.84,101153.8,0.239,18.74,1.4,54.59,15.2,12.96,17.43,0.2576,10,0,0
312.46,98448.5,0.9228,23.42,5.87,98.21,192.48,120.11,22.74,0.8997,9,1,1
257.79,98316.9,0.8671,24.36,8.64,90.16,161.81,94.84,24.9,0.8487,9,1,1
313.06,98153.0,0.883,23.16,4.91,100.0,188.31,152.09,23.66,0.8788,6,1,1
2.37,102566.6,0.08,20.6,0.46,26.48,1.78,1.1,22.51,0.0669,11,0,0
28.72,100500.0,0.3462,22.42,1.29,67.0,20.0,11.41,23.59,0.3542,4,0,0
10.62,102231.6,0.1915,32.1,0.87,36.61,8.15,6.65,30.72,0.1811,7,1,0
28.55,101205.2,0.3186,27.67,1.53,68.73,14.7,10.35,28.59,0.3082,9,1,0
156.25,99558.7,0.6991,24.35,6.39,84.85,131.95,93.36,23.77,0.6844,9,1,1
2.77,102527.4,0.1128,35.59,0.0,20.0,2.04,1.03,35.8,0.1274,2,0,0
14.09,102186.7,0.2181,28.69,0.82,37.35,11.4,7.64,26.72,0.2365,3,0,0
27.35,100755.6,0.35,32.08,0.65,60.26,20.0,15.0,33.92,0.3593,10,0,0
14.76,102336.0,0.2174,33.5,2.15,44.23,11.33,8.11,32.44,0.2361,10,0,0
0.07,102121.2,0.1031,24.44,0.0,20.0,0.05,0.03,25.79,0.0907,11,0,0
12.83,101376.3,0.2256,23.07,1.37,41.82,10.54,6.49,22.03,0.228,8,1,0
28.07,100700.1,0.35,22.07,3.08,69.62,14.31,10.16,23.06,0.3677,7,1,0
6.71,102181.8,0.1062,31.21,0.72,33.39,3.95,2.68,32.0,0.1197,2,0,0
137.65,99921.8,0.7043,32.07,5.37,75.91,114.99,79.27,31.4,0.721,9,1,1
1.9,103000.0,0.1246,33.86,0.0,20.65,1.65,1.01,32.85,0.1052,1,0,0
273.49,98610.9,0.8444,31.92,5.4,86.38,226.76,180.0,31.5,0.8613,3,0,1
265.38,98680.5,0.8255,32.5,5.5,92.08,221.37,135.56,33.09,0.8305,6,1,1
1.8,102182.9,0.1001,27.23,0.2,24.5,1.07,0.65,26.41,0.1118,11,0,0
10.5,101321.4,0.1559,30.6,0.96,35.51,5.78,3.34,32.07,0.1502,5,0,0
87.3,100452.1,0.6072,21.86,3.0,75.0,55.23,40.0,22.21,0.611,6,1,1
333.46,98508.6,0.9375,30.13,9.57,99.42,204.44,129.02,28.28,0.9306,7,1,1
137.66,100125.2,0.708,22.55,3.0,82.5,97.04,68.23,22.34,0.7032,9,1,1
4.69,102015.2,0.1325,22.37,0.11,27.55,2.57,1.84,24.24,0.1445,4,0,0
155.5,99827.1,0.665,32.87,3.0,82.76,119.29,93.92,34.37,0.6601,9,1,1
211.79,99382.6,0.7909,26.82,5.96,87.92,154.68,85.43,26.37,0.8135,7,1,1
335.6,98195.0,0.9047,33.38,8.61,99.52,188.33,105.74,33.04,0.9287,9,1,1
13.34,101321.5,0.1899,32.65,1.07,37.43,7.58,4.18,32.02,0.1921,12,0,0
2.28,102682.9,0.1028,29.04,0.0,26.25,2.0,1.41,30.83,0.0874,11,0,0
15.9,102093.9,0.2275,37.01,1.93,52.67,13.06,9.79,36.33,0.2431,12,0,0
212.66,99773.9,0.778,22.72,5.71,90.12,176.53,108.81,23.33,0.7938,9,1,1
5.87,102414.7,0.1302,29.83,0.0,32.97,4.95,3.65,28.26,0.1283,11,0,0
180.36,99477.3,0.7649,30.78,6.59,86.62,153.16,125.22,32.0,0.7899,8,1,1
15.29,101598.4,0.2191,27.96,1.24,44.57,11.72,10.38,29.33,0.216,6,1,0
16.62,101375.6,0.236,26.84,1.56,54.13,10.08,5.48,28.45,0.2295,1,0,0
81.96,100500.0,0.6,31.7,3.34,76.2,54.41,40.88,33.24,0.5748,9,1,1
300.82,98272.7,0.95,23.21,7.44,92.43,249.01,148.62,24.64,0.9418,9,1,1
20.19,101010.2,0.2671,18.95,2.41,53.31,15.29,11.56,17.47,0.2707,1,0,0
160.94,99628.5,0.7068,28.98,3.89,79.83,100.61,60.43,28.76,0.7329,6,1,1
4.87,102215.5,0.1446,25.0,0.88,22.66,2.54,1.77,26.06,0.1524,6,1,0
228.34,99019.9,0.7992,20.0,7.58,86.88,147.61,107.13,19.58,0.809,7,1,1
0.32,103000.0,0.0828,36.06,0.0,22.27,0.21,0.12,36.37,0.0802,9,1,0
8.23,102019.5,0.1547,20.24,0.0,38.64,4.92,2.67,20.73,0.1517,6,1,0
171.45,99717.0,0.6981,29.97,5.59,82.52,98.42,74.19,28.5,0.6843,6,1,1
24.72,100688.2,0.31,26.79,1.62,55.69,12.95,8.12,25.94,0.3297,11,0,0
6.21,101752.4,0.1551,32.91,0.77,37.04,3.95,3.56,32.09,0.1742,3,0,0
135.17,99898.3,0.6665,27.95,4.12,79.47,100.07,69.09,26.88,0.6806,7,1,1
8.12,102091.0,0.1482,32.82,0.0,36.66,7.0,6.05,31.71,0.1562,6,1,0
28.67,100500.0,0.3379,30.84,4.27,68.1,20.0,14.32,30.96,0.3469,2,0,0
17.83,101255.9,0.2705,23.11,2.24,52.27,15.23,12.54,22.05,0.2693,11,0,0
3.55,102099.8,0.1273,32.25,0.15,22.36,2.03,1.74,32.31,0.129,9,1,0
17.66,101612.0,0.242,19.04,2.53,45.1,11.66,10.49,18.42,0.2598,8,1,0
151.69,100500.0,0.6872,22.22,4.85,82.6,96.31,61.87,21.93,0.6976,6,1,1
4.08,101372.4,0.1083,27.54,0.82,25.47,3.43,1.86,27.98,0.1155,8,1,0
21.33,101079.1,0.2579,26.34,3.05,59.52,14.03,10.78,27.07,0.238,12,0,0
307.04,98006.6,0.8708,26.37,9.76,97.58,203.85,122.31,27.31,0.8779,7,1,1
4.04,102781.5,0.1299,32.44,0.38,23.21,3.28,1.8,32.97,0.1293,6,1,0
98.15,99947.1,0.6265,31.87,3.98,76.76,80.32,57.97,31.27,0.5989,4,0,1
27.3,100500.0,0.3457,34.03,1.4,68.46,18.25,15.0,33.02,0.3623,1,0,0
180.62,100058.9,0.7356,23.72,6.04,82.71,111.81,94.66,23.44,0.7242,7,1,1
5.39,102304.8,0.1051,25.91,0.89,34.81,4.04,2.59,25.3,0.1157,12,0,0
303.83,98532.6,0.8867,21.61,9.1,98.74,196.14,135.17,23.07,0.8942,7,1,1
220.99,99051.5,0.8103,27.32,6.57,86.17,177.18,113.84,25.5,0.7888,7,1,1
348.3,98000.0,0.95,30.16,9.49,100.0,250.0,180.0,31.52,0.9369,4,0,1
15.53,101353.2,0.2041,24.37,1.93,44.49,13.24,9.47,24.37,0.2169,6,1,0
12.47,101479.0,0.1732,35.12,0.56,40.95,10.99,9.44,33.55,0.1821,2,0,0
209.97,98749.8,0.7594,28.25,6.75,91.63,148.36,122.0,27.6,0.7617,12,0,1
149.3,99918.4,0.6936,28.15,5.04,79.26,83.18,58.12,26.26,0.6772,5,0,1
14.27,101478.7,0.2164,21.58,2.54,47.07,8.49,6.78,21.53,0.2217,5,0,0
293.24,98613.0,0.9131,21.22,4.88,91.42,210.18,124.54,22.86,0.9337,6,1,1
4.76,101469.2,0.1223,31.94,0.22,29.43,2.63,1.59,33.86,0.1352,6,1,0
28.03,100500.0,0.321,32.68,1.33,68.12,14.49,9.95,30.85,0.3249,7,1,0
22.97,100500.0,0.2752,30.17,2.77,64.94,18.58,12.44,30.06,0.2808,11,0,0
5.14,102149.9,0.0937,18.21,0.82,20.0,3.76,2.67,19.36,0.0745,9,1,0
19.49,101061.7,0.2406,29.3,1.43,48.97,14.71,11.71,27.58,0.2411,7,1,0
244.57,98815.6,0.8653,30.77,8.26,93.65,193.47,163.07,30.4,0.866,6,1,1
183.6,99515.8,0.7635,25.97,4.59,82.13,125.27,72.05,27.66,0.7531,10,0,1
183.01,99691.9,0.7598,26.6,3.0,83.2,118.93,83.69,27.27,0.7341,7,1,1
10.68,101798.5,0.1659,21.11,1.2,44.77,6.88,4.21,19.14,0.185,1,0,0
12.15,101488.4,0.2149,30.93,1.14,38.41,7.0,5.88,29.24,0.1988,9,1,0
303.13,98782.8,0.9114,25.1,7.15,99.06,212.04,165.07,25.43,0.9116,4,0,1
160.03,99603.0,0.6948,28.14,3.87,77.4,90.65,61.33,28.18,0.7226,6,1,1
18.04,101189.4,0.2321,32.22,2.11,47.16,12.73,8.4,30.41,0.2515,1,0,0
199.66,99711.0,0.7558,25.32,6.21,84.94,111.35,66.71,26.08,0.735,8,1,1
18.14,101197.2,0.2598,26.47,1.18,50.19,10.08,8.12,26.86,0.2452,2,0,0
181.58,99951.8,0.7258,20.0,5.23,87.33,107.53,61.02,18.04,0.7144,11,0,1
15.25,100686.4,0.1872,20.33,0.47,48.57,10.34,7.8,21.48,0.1965,12,0,0
18.48,100846.6,0.2606,25.52,2.76,51.22,16.39,13.39,23.72,0.2739,4,0,0
14.29,101347.5,0.1844,19.45,2.18,42.04,7.68,4.42,20.96,0.1784,7,1,0
15.2,101227.4,0.2002,36.25,0.87,48.1,10.24,5.79,36.19,0.1892,9,1,0
133.08,100418.3,0.6523,25.22,3.0,84.29,92.25,54.15,23.4,0.6792,2,0,1
1.53,102625.9,0.0828,29.53,0.07,25.62,1.04,0.53,29.12,0.0957,2,0,0
11.2,101561.2,0.1804,18.83,1.11,32.92,9.38,8.06,19.06,0.1789,8,1,0
20.63,101144.1,0.2859,31.02,2.19,54.36,13.67,10.59,32.17,0.2785,2,0,0
2.45,102399.8,0.1085,29.19,0.0,20.0,1.86,1.25,29.44,0.1183,10,0,0
308.6,98023.8,0.8583,30.8,6.01,95.14,250.0,152.31,30.17,0.8332,6,1,1
13.43,101848.6,0.2008,26.51,1.28,45.6,8.24,5.53,25.96,0.2116,9,1,0
0.73,102474.5,0.08,34.86,0.0,20.0,0.43,0.25,33.81,0.074,4,0,0
13.98,101125.3,0.256,32.79,2.23,51.19,11.37,7.83,34.05,0.2416,8,1,0
345.81,98340.9,0.9349,20.0,7.09,100.0,202.76,164.24,18.82,0.9535,8,1,1
17.76,101161.4,0.2435,19.05,3.8,51.8,10.12,5.94,20.56,0.2307,2,0,0
26.3,100500.0,0.3047,32.26,2.98,64.21,18.38,9.44,31.49,0.3011,12,0,0
255.78,98888.9,0.8262,27.95,10.14,90.88,206.25,171.37,26.24,0.8491,8,1,1
18.57,101725.5,0.2384,18.47,3.13,52.92,11.78,9.34,17.6,0.2397,5,0,0
23.65,101691.3,0.3103,24.68,1.75,62.18,13.11,11.5,23.36,0.2931,3,0,0
22.58,101109.3,0.2711,35.23,1.9,52.92,19.88,12.53,35.13,0.2599,7,1,0
245.79,99670.7,0.7985,27.22,8.27,93.62,202.29,151.33,27.19,0.8038,8,1,1
250.18,98978.9,0.8215,26.25,8.75,91.96,210.57,146.55,26.67,0.7977,7,1,1
94.69,100319.1,0.6,22.39,4.05,78.29,60.9,40.0,23.59,0.6084,6,1,1
186.24,99863.8,0.7916,25.51,7.32,88.81,131.7,94.22,24.7,0.7987,7,1,1
26.83,100891.9,0.3193,24.99,2.76,59.36,20.0,15.0,26.34,0.3178,4,0,0
181.21,99152.4,0.6946,25.66,3.4,85.13,129.89,80.18,25.99,0.6895,8,1,1
109.64,100174.6,0.6016,28.93,3.57,77.01,90.56,55.85,28.38,0.5769,6,1,1
129.83,99829.9,0.6692,32.06,4.32,81.87,108.63,68.33,31.39,0.651,12,0,1
4.5,102063.1,0.1457,21.78,0.11,30.02,2.61,1.89,22.93,0.1398,8,1,0
231.51,99444.5,0.7744,33.51,6.07,92.04,187.05,134.16,33.3,0.8029,7,1,1
29.95,100813.0,0.35,30.34,2.28,70.0,17.79,13.81,29.64,0.3462,7,1,0
149.76,100017.5,0.657,20.41,4.85,86.49,93.99,74.53,19.51,0.659,6,1,1
7.86,101765.1,0.1463,20.3,0.0,36.52,4.25,2.88,18.78,0.1637,1,0,0
14.31,101149.6,0.2407,26.03,2.4,44.87,8.28,5.51,27.63,0.253,8,1,0
341.4,98000.0,0.95,31.24,7.87,99.89,250.0,180.0,32.65,0.9281,9,1,1
13.64,101614.5,0.1961,35.25,0.75,40.93,7.3,6.53,35.42,0.1839,3,0,0
262.13,98707.3,0.8537,30.79,6.36,88.44,152.23,123.97,30.08,0.8342,9,1,1
115.24,100500.0,0.6543,31.39,4.46,77.44,97.77,54.88,30.22,0.6277,9,1,1
207.92,99095.6,0.7855,25.31,7.35,88.67,123.93,98.55,24.87,0.7739,9,1,1
316.66,98593.6,0.9109,23.54,5.09,97.92,222.74,175.03,23.04,0.9255,6,1,1
177.63,99860.3,0.6663,32.67,4.27,84.19,150.2,109.55,34.38,0.6671,2,0,1
251.6,98260.4,0.8261,28.73,3.88,90.99,171.24,98.65,29.13,0.8282,6,1,1
96.49,100500.0,0.6,34.84,4.38,75.0,55.19,40.0,36.38,0.6069,3,0,1
1.63,102038.8,0.08,31.34,0.04,20.0,1.38,0.83,31.81,0.0738,3,0,0
21.29,100954.8,0.2794,22.1,2.6,57.38,18.36,15.0,23.41,0.2957,12,0,0
277.91,98050.1,0.9215,30.42,9.12,92.12,195.41,130.29,32.18,0.9085,7,1,1
10.7,101742.8,0.1714,24.36,0.23,36.15,9.5,8.03,25.12,0.1625,7,1,0
10.59,101994.3,0.191,19.79,1.29,38.98,8.14,7.03,18.78,0.2042,8,1,0
